4,12,733,2.863281
4,13,1469,2.869141
4,14,2939,2.870117
4,15,5885,2.873535
4,16,12213,2.981689
4,17,24648,3.008789
4,18,50083,3.056824
4,19,99934,3.049744
4,20,220849,3.369888
4,21,453337,3.458687
4,22,885539,3.378063
4,23,1782791,3.400404
4,24,4879111,4.653083
4,25,14383376,6.858528
4,26,30931607,7.374670
4,27,62412362,7.440133
4,28,125458596,7.477915
5,12,366,2.859375
5,13,733,2.863281
5,14,1469,2.869141
5,15,2958,2.888672
5,16,8546,4.172852
5,17,16928,4.132812
5,18,34092,4.161621
5,19,67460,4.117432
5,20,159178,4.857727
5,21,358618,5.472076
5,22,722109,5.509254
5,23,1526565,5.823383
5,24,4553225,8.684587
5,25,13686681,13.052636
5,26,28968295,13.813159
5,27,58992753,14.064968
5,28,119129205,14.201308
6,12,182,2.843750
6,13,366,2.859375
6,14,734,2.867188
6,15,1518,2.964844
6,16,9108,8.894531
6,17,18205,8.889160
6,18,36414,8.890137
6,19,73112,8.924805
6,20,163829,9.999329
6,21,422995,12.908783
6,22,761779,11.623825
6,23,1653078,12.611984
6,24,4539070,17.315178
6,25,13828328,26.375443
6,26,30186936,28.788506
6,27,63091918,30.084571
6,28,125266334,29.865821
7,12,90,2.812500
7,13,182,2.843750
7,14,366,2.859375
7,15,753,2.941406
7,16,4776,9.328125
7,17,9563,9.338867
7,18,19286,9.416992
7,19,39698,9.691895
7,20,109061,13.313110
7,21,282675,17.253113
7,22,565092,17.245239
7,23,1293512,19.737427
7,24,4130384,31.512329
7,25,16907294,64.496208
7,26,37732140,71.968346
7,27,76218789,72.687901
7,28,153869344,73.370621
8,12,44,2.750000
8,13,90,2.812500
8,14,182,2.843750
8,15,375,2.929688
8,16,2402,9.382812
8,17,4790,9.355469
8,18,9626,9.400391
8,19,20518,10.018555
8,20,77887,19.015381
8,21,296651,36.212280
8,22,599449,36.587463
8,23,1312062,40.040955
8,24,4192496,63.972412
8,25,15176378,115.786575
8,26,35911369,136.991001
8,27,73826058,140.812031
8,28,149719661,142.783795
9,12,21,2.625000
9,13,44,2.750000
9,14,91,2.843750
9,15,187,2.921875
9,16,1199,9.367188
9,17,2414,9.429688
9,18,4842,9.457031
9,19,10786,10.533203
9,20,40380,19.716797
9,21,163851,40.002686
9,22,330351,40.326050
9,23,637726,38.923706
9,24,1668917,50.931305
9,25,7191181,109.728714
9,26,18071752,137.876526
9,27,37979186,144.879097
9,28,77270375,147.381544
10,12,10,2.500000
10,13,21,2.625000
10,14,45,2.812500
10,15,94,2.937500
10,16,624,9.750000
10,17,1279,9.992188
10,18,2590,10.117188
10,19,6741,13.166016
10,20,24298,23.728516
10,21,102173,49.889160
10,22,205630,50.202637
10,23,382957,46.747681
10,24,974475,59.477234
10,25,3973169,121.251495
10,26,10316225,157.413101
10,27,21250388,162.127594
10,28,43465051,165.806011
11,12,4,2.000000
11,13,10,2.500000
11,14,22,2.750000
11,15,47,2.937500
11,16,444,13.875000
11,17,889,13.890625
11,18,1781,13.914062
11,19,4316,16.859375
11,20,15095,29.482422
11,21,62559,61.092773
11,22,128037,62.518066
11,23,310221,75.737549
11,24,715450,87.335205
11,25,2841087,173.406189
11,26,7606138,232.120911
11,27,17117844,261.197571
11,28,35720135,272.523003
12,12,1,1.000000
12,13,4,2.000000
12,14,10,2.500000
12,15,23,2.875000
12,16,221,13.812500
12,17,432,13.500000
12,18,859,13.421875
12,19,2495,19.492188
12,20,8246,32.210938
12,21,32224,62.937500
12,22,65097,63.571289
12,23,185443,90.548340
12,24,414574,101.214355
12,25,1520388,185.594238
12,26,4027917,245.844543
12,27,9036677,275.777496
12,28,18984646,289.682709
