4,12,733,2.863281
4,13,1468,2.867188
4,14,2939,2.870117
4,15,5884,2.873047
4,16,12272,2.996094
4,17,24660,3.010254
4,18,49410,3.015747
4,19,99164,3.026245
4,20,213342,3.255341
4,21,461973,3.524574
4,22,850849,3.245731
4,23,1953702,3.726391
4,24,4859001,4.633904
4,25,14148240,6.746407
4,26,30150542,7.188449
4,27,62032666,7.394870
4,28,123346712,7.352037
5,12,366,2.859375
5,13,733,2.863281
5,14,1469,2.869141
5,15,2985,2.915039
5,16,11576,5.652344
5,17,23251,5.676514
5,18,46474,5.673096
5,19,92907,5.670593
5,20,200216,6.110107
5,21,416681,6.358047
5,22,894816,6.826904
5,23,1841733,7.025654
5,24,4927508,9.398476
5,25,13945661,13.299619
5,26,30614525,14.598143
5,27,62569330,14.917691
5,28,126097457,15.031988
6,12,182,2.843750
6,13,366,2.859375
6,14,734,2.867188
6,15,1499,2.927734
6,16,6024,5.882812
6,17,12034,5.875977
6,18,24223,5.913818
6,19,50059,6.110718
6,20,126951,7.748474
6,21,356105,10.867462
6,22,744129,11.354507
6,23,1665583,12.707390
6,24,4513946,17.219337
6,25,13369570,25.500431
6,26,28509114,27.188410
6,27,57778595,27.550981
6,28,116066895,27.672504
7,12,90,2.812500
7,13,182,2.843750
7,14,366,2.859375
7,15,746,2.914062
7,16,3168,6.187500
7,17,6376,6.226562
7,18,12791,6.245605
7,19,26429,6.452393
7,20,82784,10.105469
7,21,239815,14.637146
7,22,487398,14.874207
7,23,1118809,17.071671
7,24,3974510,30.323105
7,25,15181444,57.912613
7,26,33665393,64.211641
7,27,70675326,67.401243
7,28,139525515,66.530950
8,12,47,2.937500
8,13,96,3.000000
8,14,195,3.046875
8,15,372,2.906250
8,16,1801,7.035156
8,17,3193,6.236328
8,18,6445,6.293945
8,19,14408,7.035156
8,20,58425,14.263916
8,21,209340,25.554199
8,22,421171,25.706238
8,23,1036075,31.618500
8,24,3115813,47.543533
8,25,12608571,96.195763
8,26,30487594,116.300941
8,27,62545800,119.296646
8,28,126745966,120.874372
9,12,21,2.625000
9,13,44,2.750000
9,14,90,2.812500
9,15,186,2.906250
9,16,925,7.226562
9,17,1838,7.179688
9,18,3662,7.152344
9,19,8296,8.101562
9,20,35914,17.536133
9,21,146982,35.884277
9,22,297516,36.317871
9,23,670732,40.938232
9,24,1788930,54.593811
9,25,7511271,114.612900
9,26,18781847,143.294121
9,27,40220705,153.429813
9,28,82446911,157.255003
10,12,9,2.250000
10,13,21,2.625000
10,14,44,2.750000
10,15,93,2.906250
10,16,643,10.046875
10,17,1288,10.062500
10,18,2578,10.070312
10,19,5972,11.664062
10,20,27004,26.371094
10,21,121618,59.383789
10,22,250605,61.182861
10,23,571787,69.798218
10,24,1474776,90.013184
10,25,5768324,176.035278
10,26,15142210,231.051788
10,27,33144681,252.873848
10,28,68336481,260.682987
11,12,4,2.000000
11,13,10,2.500000
11,14,21,2.625000
11,15,46,2.875000
11,16,321,10.031250
11,17,645,10.078125
11,18,1291,10.085938
11,19,3398,13.273438
11,20,16360,31.953125
11,21,60435,59.018555
11,22,125689,61.371582
11,23,310250,75.744629
11,24,777975,94.967651
11,25,2798595,170.812683
11,26,7444704,227.194336
11,27,17056355,260.259323
11,28,35638495,271.900139
12,12,1,1.000000
12,13,4,2.000000
12,14,10,2.500000
12,15,22,2.750000
12,16,160,10.000000
12,17,323,10.093750
12,18,648,10.125000
12,19,2112,16.500000
12,20,14001,54.691406
12,21,31824,62.156250
12,22,65138,63.611328
12,23,187941,91.768066
12,24,429247,104.796631
12,25,1696522,207.094971
12,26,3943785,240.709534
12,27,8927538,272.446838
12,28,18856374,287.725433
