4,12,850,3.320312
4,13,1703,3.326172
4,14,3410,3.330078
4,15,6828,3.333984
4,16,14194,3.465332
4,17,28342,3.459717
4,18,56692,3.460205
4,19,113368,3.459717
4,20,249796,3.811584
4,21,519988,3.967194
4,22,1048481,3.999638
4,23,2257259,4.305380
4,24,4922381,4.694348
4,25,12923208,6.162266
4,26,28653683,6.831570
4,27,60351091,7.194411
4,28,121543304,7.244545
5,12,423,3.304688
5,13,850,3.320312
5,14,1704,3.328125
5,15,3434,3.353516
5,16,9160,4.472656
5,17,18336,4.476562
5,18,36855,4.498901
5,19,73572,4.490479
5,20,180565,5.510406
5,21,432896,6.605469
5,22,862069,6.577065
5,23,1783845,6.804829
5,24,4026241,7.679445
5,25,11234954,10.714487
5,26,26881609,12.818150
5,27,55197333,13.160070
5,28,111943919,13.344755
6,12,210,3.281250
6,13,423,3.304688
6,14,850,3.320312
6,15,1737,3.392578
6,16,10370,10.126953
6,17,20737,10.125488
6,18,41473,10.125244
6,19,83053,10.138306
6,20,194114,11.847778
6,21,518466,15.822327
6,22,986380,15.050964
6,23,1803002,13.755814
6,24,4177889,15.937382
6,25,12130978,23.138004
6,26,27930475,26.636577
6,27,59789112,28.509670
6,28,122342964,29.168836
7,12,103,3.218750
7,13,210,3.281250
7,14,423,3.304688
7,15,860,3.359375
7,16,5148,10.054688
7,17,10520,10.273438
7,18,20601,10.059082
7,19,42590,10.397949
7,20,133901,16.345337
7,21,349897,21.356018
7,22,707197,21.581940
7,23,1417047,21.622421
7,24,3279220,25.018463
7,25,13620810,51.959267
7,26,36995514,70.563343
7,27,81871953,78.079179
7,28,168224735,80.215805
8,12,50,3.125000
8,13,103,3.218750
8,14,210,3.281250
8,15,425,3.320312
8,16,2681,10.472656
8,17,5361,10.470703
8,18,10728,10.476562
8,19,22613,11.041504
8,20,91419,22.319092
8,21,356184,43.479492
8,22,725358,44.272339
8,23,1471644,44.911011
8,24,3193724,48.732361
8,25,12073407,92.112785
8,26,38764050,147.873116
8,27,89433398,170.580669
8,28,190816414,181.976713
9,12,23,2.875000
9,13,50,3.125000
9,14,103,3.218750
9,15,211,3.296875
9,16,1307,10.210938
9,17,2627,10.261719
9,18,5245,10.244141
9,19,11917,11.637695
9,20,50138,24.481445
9,21,204990,50.046387
9,22,417860,51.008301
9,23,855987,52.245300
9,24,2180208,66.534668
9,25,6617310,100.972137
9,26,20738629,158.223183
9,27,45704017,174.346989
9,28,92733847,176.875776
10,12,10,2.500000
10,13,23,2.875000
10,14,50,3.125000
10,15,105,3.281250
10,16,684,10.687500
10,17,1359,10.617188
10,18,2748,10.734375
10,19,6624,12.937500
10,20,29103,28.420898
10,21,126402,61.719727
10,22,259949,63.464111
10,23,536472,65.487305
10,24,1133057,69.156311
10,25,3960728,120.871826
10,26,13047732,199.092590
10,27,29165789,222.517311
10,28,60788739,231.890636
11,12,3,1.500000
11,13,10,2.500000
11,14,23,2.875000
11,15,51,3.187500
11,16,370,11.562500
11,17,743,11.609375
11,18,1493,11.664062
11,19,3943,15.402344
11,20,16822,32.855469
11,21,77876,76.050781
11,22,158646,77.463867
11,23,330265,80.631104
11,24,697180,85.104980
11,25,2423204,147.900635
11,26,7569123,230.991302
11,27,18564542,283.272430
11,28,39868400,304.171753
12,12,0,0.000000
12,13,3,1.500000
12,14,10,2.500000
12,15,24,3.000000
12,16,183,11.437500
12,17,370,11.562500
12,18,746,11.656250
12,19,2450,19.140625
12,20,9322,36.414062
12,21,39184,76.531250
12,22,80744,78.851562
12,23,176411,86.138184
12,24,371435,90.682373
12,25,1286381,157.028931
12,26,3925461,239.591125
12,27,9261089,282.626007
12,28,20191093,308.091629
