4,12,875,3.417969
4,13,1743,3.404297
4,14,3524,3.441406
4,15,7045,3.439941
4,16,14403,3.516357
4,17,28699,3.503296
4,18,57315,3.498230
4,19,115544,3.526123
4,20,254653,3.885696
4,21,559210,4.266434
4,22,1106306,4.220222
4,23,2253061,4.297373
4,24,4560688,4.349411
4,25,13060478,6.227721
4,26,29606667,7.058779
4,27,62074745,7.399886
4,28,124918999,7.445753
5,12,437,3.414062
5,13,870,3.398438
5,14,1775,3.466797
5,15,3500,3.417969
5,16,9427,4.603027
5,17,18908,4.616211
5,18,37929,4.630005
5,19,76005,4.638977
5,20,184645,5.634918
5,21,437021,6.668411
5,22,942560,7.191162
5,23,1769403,6.749737
5,24,4055823,7.735868
5,25,11655233,11.115296
5,26,27203994,12.971875
5,27,58342573,13.909953
5,28,116883219,13.933565
6,12,217,3.390625
6,13,435,3.398438
6,14,878,3.429688
6,15,1785,3.486328
6,16,10613,10.364258
6,17,21238,10.370117
6,18,42444,10.362305
6,19,85341,10.417603
6,20,208178,12.706177
6,21,477035,14.557953
6,22,915137,13.963882
6,23,1907401,14.552315
6,24,4163248,15.881531
6,25,12468495,23.781767
6,26,28067339,26.767100
6,27,60325304,28.765347
6,28,119428256,28.473915
7,12,107,3.343750
7,13,215,3.359375
7,14,434,3.390625
7,15,882,3.445312
7,16,5521,10.783203
7,17,11103,10.842773
7,18,22112,10.796875
7,19,45667,11.149170
7,20,142226,17.361572
7,21,376630,22.987671
7,22,737130,22.495422
7,23,1456380,22.222595
7,24,3354314,25.591385
7,25,13512824,51.547333
7,26,37007175,70.585585
7,27,81562896,77.784439
7,28,167517950,79.878783
8,12,52,3.250000
8,13,107,3.343750
8,14,216,3.375000
8,15,438,3.421875
8,16,2795,10.917969
8,17,5582,10.902344
8,18,11199,10.936523
8,19,23645,11.545410
8,20,96450,23.547363
8,21,363912,44.422852
8,22,731741,44.661926
8,23,1449982,44.249939
8,24,3234788,49.358948
8,25,12107123,92.370018
8,26,37258879,142.131344
8,27,86721402,165.407948
8,28,188123280,179.408340
9,12,25,3.125000
9,13,51,3.187500
9,14,107,3.343750
9,15,219,3.421875
9,16,1407,10.992188
9,17,2850,11.132812
9,18,5645,11.025391
9,19,12630,12.333984
9,20,51265,25.031738
9,21,205882,50.264160
9,22,415249,50.689575
9,23,753438,45.986206
9,24,1669799,50.958221
9,25,6355620,96.979065
9,26,19310672,147.328735
9,27,41305437,157.567738
9,28,83261641,158.808977
10,12,11,2.750000
10,13,24,3.000000
10,14,52,3.250000
10,15,108,3.375000
10,16,710,11.093750
10,17,1463,11.429688
10,18,2905,11.347656
10,19,7753,15.142578
10,20,30240,29.531250
10,21,128910,62.944336
10,22,259217,63.285400
10,23,414351,50.579956
10,24,920338,56.172974
10,25,3508676,107.076294
10,26,9806464,149.634766
10,27,22074235,168.413048
10,28,45019296,171.734985
11,12,4,2.000000
11,13,11,2.750000
11,14,24,3.000000
11,15,53,3.312500
11,16,505,15.781250
11,17,1011,15.796875
11,18,2030,15.859375
11,19,4997,19.519531
11,20,20638,40.308594
11,21,80366,78.482422
11,22,162267,79.231934
11,23,341060,83.266602
11,24,729692,89.073730
11,25,2621165,159.983215
11,26,7814484,238.479126
11,27,18738084,285.920471
11,28,40139078,306.236862
12,12,0,0.000000
12,13,4,2.000000
12,14,11,2.750000
12,15,29,3.625000
12,16,240,15.000000
12,17,501,15.656250
12,18,998,15.593750
12,19,2899,22.648438
12,20,10353,40.441406
12,21,41813,81.666016
12,22,83920,81.953125
12,23,183101,89.404785
12,24,388909,94.948486
12,25,1354549,165.350220
12,26,4031062,246.036499
12,27,9447509,288.315094
12,28,20333908,310.270813
