4,12,850,3.320312
4,13,1703,3.326172
4,14,3410,3.330078
4,15,7030,3.432617
4,16,33498,8.178223
4,17,82311,10.047729
4,18,177973,10.862610
4,19,369447,11.274628
4,20,762985,11.642227
4,21,6371698,48.612198
4,22,16042531,61.197399
4,23,35236683,67.208639
4,24,134161174,127.946066
4,25,356097193,169.800374
4,26,1006248902,239.908433
4,27,2365191847,281.952840
4,28,5047877516,300.876946
5,12,423,3.304688
5,13,850,3.320312
5,14,1703,3.326172
5,15,3646,3.560547
5,16,18372,8.970703
5,17,43339,10.580811
5,18,91326,11.148193
5,19,186951,11.410583
5,20,386615,11.798553
5,21,3738510,57.045135
5,22,8264342,63.051926
5,23,17525112,66.852997
5,24,92961397,177.309793
5,25,317658113,302.942384
5,26,940119444,448.283884
5,27,2191380436,522.465810
5,28,4533981235,540.492682
6,12,215,3.359375
6,13,434,3.390625
6,14,871,3.402344
6,15,1792,3.500000
6,16,12211,11.924805
6,17,24464,11.945312
6,18,48940,11.948242
6,19,97893,11.949829
6,20,207224,12.647949
6,21,2305699,70.364349
6,22,4615437,70.425980
6,23,9234969,70.457222
6,24,43954092,167.671555
6,25,133845521,255.290071
6,26,437558828,417.288616
6,27,1086788462,518.221122
6,28,2305269960,549.619188
7,12,106,3.312500
7,13,215,3.359375
7,14,434,3.390625
7,15,880,3.437500
7,16,6116,11.945312
7,17,12235,11.948242
7,18,24473,11.949707
7,19,48932,11.946289
7,20,100537,12.272583
7,21,1193583,72.850525
7,22,2391032,72.968506
7,23,4789440,73.081055
7,24,22222842,169.546829
7,25,72199280,275.418396
7,26,212439511,405.196211
7,27,510983880,487.312202
7,28,1124255805,536.086943
8,12,51,3.187500
8,13,106,3.312500
8,14,215,3.359375
8,15,437,3.414062
8,16,3056,11.937500
8,17,6116,11.945312
8,18,12209,11.922852
8,19,24456,11.941406
8,20,49566,12.101074
8,21,593604,72.461426
8,22,1196102,73.004272
8,23,2395051,73.091156
8,24,11280268,172.123230
8,25,39780357,303.500038
8,26,105921505,404.058475
8,27,251322469,479.359568
8,28,550571300,525.065708
9,12,24,3.000000
9,13,51,3.187500
9,14,106,3.312500
9,15,216,3.375000
9,16,1527,11.929688
9,17,3056,11.937500
9,18,6116,11.945312
9,19,12235,11.948242
9,20,24583,12.003418
9,21,296802,72.461426
9,22,595832,72.733398
9,23,1195223,72.950623
9,24,5543067,169.160980
9,25,19702758,300.640228
9,26,53077400,404.948425
9,27,123193962,469.947670
9,28,265001780,505.450783
10,12,10,2.500000
10,13,24,3.000000
10,14,51,3.187500
10,15,107,3.343750
10,16,762,11.906250
10,17,1527,11.929688
10,18,3056,11.937500
10,19,6116,11.945312
10,20,12269,11.981445
10,21,148715,72.614746
10,22,298138,72.787598
10,23,598127,73.013550
10,24,2801323,170.979187
10,25,9545786,291.314270
10,26,26059114,397.630524
10,27,61455167,468.865715
10,28,134574072,513.359344
11,12,4,2.000000
11,13,10,2.500000
11,14,24,3.000000
11,15,52,3.250000
11,16,379,11.843750
11,17,762,11.906250
11,18,1527,11.929688
11,19,3056,11.937500
11,20,6125,11.962891
11,21,74663,72.913086
11,22,149373,72.936035
11,23,298835,72.957764
11,24,1407315,171.791382
11,25,4884873,298.148987
11,26,13206019,403.015717
11,27,30826645,470.377274
11,28,67223992,512.878357
12,12,0,0.000000
12,13,4,2.000000
12,14,10,2.500000
12,15,25,3.125000
12,16,188,11.750000
12,17,379,11.843750
12,18,762,11.906250
12,19,1527,11.929688
12,20,3056,11.937500
12,21,37244,72.742188
12,22,74668,72.917969
12,23,149275,72.888184
12,24,748301,182.690674
12,25,2510782,306.491943
12,26,6675898,407.464478
12,27,15506375,473.217010
12,28,33734721,514.750992
