4,12,899,3.511719
4,13,1801,3.517578
4,14,3577,3.493164
4,15,7341,3.584473
4,16,44045,10.753174
4,17,111142,13.567139
4,18,241952,14.767578
4,19,624925,19.071198
4,20,1823760,27.828369
4,21,7322587,55.866905
4,22,17855162,68.112038
4,23,42647428,81.343513
4,24,98250020,93.698521
4,25,381961027,182.133211
4,26,1143926752,272.733391
4,27,2686702803,320.279932
4,28,5918658810,352.779556
5,12,434,3.390625
5,13,878,3.429688
5,14,1755,3.427734
5,15,3787,3.698242
5,16,23854,11.647461
5,17,57461,14.028564
5,18,121356,14.813965
5,19,305521,18.647522
5,20,1087588,33.190552
5,21,4218888,64.375122
5,22,9640738,73.552994
5,23,21360771,81.484875
5,24,50219759,95.786589
5,25,217575069,207.495755
5,26,640872201,305.591679
5,27,1400902688,334.001228
5,28,2987209838,356.103163
6,12,216,3.375000
6,13,434,3.390625
6,14,871,3.402344
6,15,1834,3.582031
6,16,16028,15.652344
6,17,31944,15.597656
6,18,63745,15.562744
6,19,155772,19.015137
6,20,670944,40.951172
6,21,2575529,78.598907
6,22,5324195,81.240768
6,23,11125256,84.878967
6,24,24890692,94.950455
6,25,92880499,177.155493
6,26,304369098,290.268991
6,27,705753843,336.529657
6,28,1511821114,360.446242
7,12,106,3.312500
7,13,216,3.375000
7,14,437,3.414062
7,15,883,3.449219
7,16,8025,15.673828
7,17,16107,15.729492
7,18,32136,15.691406
7,19,78321,19.121338
7,20,335117,40.907837
7,21,1292412,78.882568
7,22,2659539,81.162689
7,23,5537467,84.495041
7,24,12348600,94.212341
7,25,45359361,173.032230
7,26,149446906,285.047352
7,27,345972795,329.945369
7,28,748580624,356.951057
8,12,52,3.250000
8,13,106,3.312500
8,14,216,3.375000
8,15,437,3.414062
8,16,4009,15.660156
8,17,8096,15.812500
8,18,16188,15.808594
8,19,39563,19.317871
8,20,167334,40.853027
8,21,647643,79.057983
8,22,1332192,81.310547
8,23,2765078,84.383484
8,24,6067384,92.580933
8,25,21913949,167.190163
8,26,74671157,284.847858
8,27,172164975,328.378630
8,28,366110113,349.149812
9,12,24,3.000000
9,13,52,3.250000
9,14,106,3.312500
9,15,217,3.390625
9,16,2027,15.835938
9,17,4053,15.832031
9,18,8105,15.830078
9,19,20023,19.553711
9,20,83826,40.930664
9,21,323869,79.069580
9,22,666640,81.376953
9,23,1378187,84.117859
9,24,3016464,92.055176
9,25,10724531,163.643356
9,26,36773778,280.561661
9,27,82871157,316.128376
9,28,176293280,336.252747
10,12,11,2.750000
10,13,24,3.000000
10,14,51,3.187500
10,15,107,3.343750
10,16,1003,15.671875
10,17,2029,15.851562
10,18,4055,15.839844
10,19,10184,19.890625
10,20,42000,41.015625
10,21,161937,79.070801
10,22,331846,81.017090
10,23,690430,84.281006
10,24,1513906,92.401489
10,25,5389052,164.460815
10,26,17234064,262.970947
10,27,40542518,309.314865
10,28,86428559,329.698788
11,12,4,2.000000
11,13,11,2.750000
11,14,25,3.125000
11,15,52,3.250000
11,16,499,15.593750
11,17,1017,15.890625
11,18,2013,15.726562
11,19,5246,20.492188
11,20,21302,41.605469
11,21,81150,79.248047
11,22,166496,81.296875
11,23,348043,84.971436
11,24,763115,93.153687
11,25,2740672,167.277344
11,26,8077500,246.505737
11,27,19644886,299.757172
11,28,42838874,326.834671
12,12,0,0.000000
12,13,4,2.000000
12,14,11,2.750000
12,15,29,3.625000
12,16,240,15.000000
12,17,484,15.125000
12,18,975,15.234375
12,19,2857,22.320312
12,20,11002,42.976562
12,21,40507,79.115234
12,22,83793,81.829102
12,23,183473,89.586426
12,24,390312,95.291016
12,25,1383660,168.903809
12,26,4083549,249.240051
12,27,9624057,293.702911
12,28,20789089,317.216324
