4,12,871,3.402344
4,13,1745,3.408203
4,14,3493,3.411133
4,15,7071,3.452637
4,16,34315,8.377686
4,17,84325,10.293579
4,18,182427,11.134460
4,19,504650,15.400696
4,20,1579103,24.095200
4,21,6965269,53.140785
4,22,17298276,65.987686
4,23,40371585,77.002687
4,24,96163254,91.708426
4,25,376519335,179.538410
4,26,1108188980,264.212842
4,27,2557403336,304.866235
4,28,5722743500,341.102093
5,12,434,3.390625
5,13,871,3.402344
5,14,1745,3.408203
5,15,3694,3.607422
5,16,18819,9.188965
5,17,44395,10.838623
5,18,93553,11.420044
5,19,254090,15.508423
5,20,869393,26.531769
5,21,3965767,60.512802
5,22,9116995,69.557152
5,23,20598870,78.578453
5,24,47596231,90.782606
5,25,212062758,202.238806
5,26,620343210,295.802693
5,27,1355841561,323.257818
5,28,2861667492,341.137349
6,12,215,3.359375
6,13,434,3.390625
6,14,871,3.402344
6,15,1795,3.505859
6,16,12209,11.922852
6,17,24447,11.937012
6,18,48934,11.946777
6,19,130269,15.901978
6,20,628513,38.361389
6,21,2501733,76.346832
6,22,5058707,77.189743
6,23,10539264,80.408203
6,24,23618850,90.098763
6,25,85671071,163.404600
6,26,283129507,270.013339
6,27,666368060,317.749052
6,28,1485606625,354.196221
7,12,106,3.312500
7,13,215,3.359375
7,14,434,3.390625
7,15,880,3.437500
7,16,6116,11.945312
7,17,12235,11.948242
7,18,24475,11.950684
7,19,65052,15.881836
7,20,311081,37.973755
7,21,1253434,76.503540
7,22,2529742,77.201599
7,23,5237164,79.912781
7,24,11629460,88.725739
7,25,43227439,164.899593
7,26,144883842,276.343998
7,27,341087963,325.286830
7,28,733952237,349.975699
8,12,51,3.187500
8,13,106,3.312500
8,14,215,3.359375
8,15,437,3.414062
8,16,3031,11.839844
8,17,6116,11.945312
8,18,12220,11.933594
8,19,32556,15.896484
8,20,155895,38.060303
8,21,625807,76.392456
8,22,1264119,77.155701
8,23,2607341,79.569733
8,24,5744271,87.650620
8,25,21303049,162.529366
8,26,72141076,275.196365
8,27,167827890,320.106297
8,28,357249674,340.699839
9,12,24,3.000000
9,13,51,3.187500
9,14,106,3.312500
9,15,217,3.390625
9,16,1527,11.929688
9,17,3056,11.937500
9,18,6119,11.951172
9,19,16594,16.205078
9,20,78560,38.359375
9,21,312975,76.409912
9,22,633046,77.276123
9,23,1302228,79.481689
9,24,2943217,89.819855
9,25,10361381,158.102127
9,26,33533462,255.840012
9,27,80510097,307.121647
9,28,170703150,325.590420
10,12,10,2.500000
10,13,24,3.000000
10,14,51,3.187500
10,15,106,3.312500
10,16,762,11.906250
10,17,1527,11.929688
10,18,3058,11.945312
10,19,8391,16.388672
10,20,39548,38.621094
10,21,156425,76.379395
10,22,316681,77.314697
10,23,654315,79.872437
10,24,1431935,87.398376
10,25,5065793,154.595734
10,26,16557845,252.652664
10,27,39597207,302.102715
10,28,84182380,321.130295
11,12,4,2.000000
11,13,10,2.500000
11,14,24,3.000000
11,15,52,3.250000
11,16,379,11.843750
11,17,762,11.906250
11,18,1529,11.945312
11,19,4432,17.312500
11,20,19837,38.744141
11,21,78539,76.698242
11,22,158591,77.437012
11,23,330281,80.635010
11,24,725375,88.546753
11,25,2794092,170.537842
11,26,7908793,241.357208
11,27,19535486,298.087860
11,28,41786686,318.807114
12,12,0,0.000000
12,13,4,2.000000
12,14,10,2.500000
12,15,24,3.000000
12,16,188,11.750000
12,17,379,11.843750
12,18,765,11.953125
12,19,2510,19.609375
12,20,10036,39.203125
12,21,39648,77.437500
12,22,79725,77.856445
12,23,172942,84.444336
12,24,365558,89.247559
12,25,1423814,173.805420
12,26,4059041,247.744202
12,27,9805297,299.233917
12,28,21114076,322.175232
